order_id,store_name,created_At,packaged_time,total
QC_IN_405-8189925-1541112,TTA2,2026-05-18T20:03:41.000Z,1779114925345,5
QC_IN_402-5486785-2026734,TTA1,2026-05-18T20:07:56.000Z,1779115167110,2
QC_IN_406-5943705-4326700,TTA2,2026-05-18T20:08:29.000Z,1779115146168,1
QC_IN_408-5756295-4796357,TTA1,2026-05-18T20:07:20.000Z,1779115101160,1
QC_IN_405-8714825-3731559,TTA1,2026-05-18T20:03:45.000Z,1779114917024,2
QC_IN_405-7423285-4761145,TTA1,2026-05-18T20:01:47.000Z,1779114767161,2
QC_IN_405-5893974-4846736,TTA1,2026-05-18T20:04:03.000Z,1779114933488,6
QC_IN_402-6596369-2448349,TTA2,2026-05-18T19:49:30.000Z,1779114048698,3
QC_IN_402-9981023-7202749,TTA2,2026-05-18T20:03:39.000Z,1779114929155,4
QC_IN_407-7505260-4925121,TTA2,2026-05-18T19:57:33.000Z,1779114735210,12
QC_IN_408-7577484-7838718,TTA2,2026-05-18T20:01:04.000Z,1779114733099,2
QC_IN_406-6571009-9288310,TTA2,2026-05-18T20:00:37.000Z,1779114861910,9
QC_IN_404-8520236-4433151,TTA1,2026-05-18T20:00:47.000Z,1779114693372,1
QC_IN_405-1977958-4065905,TTA2,2026-05-18T19:57:33.000Z,1779114556930,2
QC_IN_402-0623118-2120340,TTA1,2026-05-18T20:06:38.000Z,1779115052491,1
QC_IN_404-1315102-1770702,TTA1,2026-05-18T19:45:42.000Z,1779113902257,5
QC_IN_171-6697508-6658731,TTA2,2026-05-18T19:55:52.000Z,1779114455629,4
QC_IN_402-2519624-4809150,TTA1,2026-05-18T19:59:30.000Z,1779114696152,5
QC_IN_403-6512928-6830706,TTA2,2026-05-18T19:49:56.000Z,1779114213899,9
QC_IN_406-1185116-1718759,TTA1,2026-05-18T19:53:13.000Z,1779114409427,7
QC_IN_402-1885594-0888343,TTA1,2026-05-18T19:54:30.000Z,1779114319629,2
QC_IN_407-4458419-6023509,TTA2,2026-05-18T19:56:52.000Z,1779114494162,4
QC_IN_403-5367633-3210701,TTA2,2026-05-18T19:58:25.000Z,1779114568964,1
QC_IN_406-8107587-3328357,TTA1,2026-05-18T19:41:46.000Z,1779113656606,9
