order_id,store_name,created_At,packaged_time,total
QC_IN_405-6419350-1393114,TNA4,2026-05-18T11:48:49.000Z,1779085238396,10
QC_IN_404-8977761-7367522,TNA4,2026-05-18T11:53:50.000Z,1779085507444,1
QC_IN_402-6834568-2959523,TNA3,2026-05-18T11:51:44.000Z,1779085407906,2
QC_IN_405-4503869-9540367,TNA4,2026-05-18T11:49:19.000Z,1779085319883,7
QC_IN_408-1304267-7256325,TNA4,2026-05-18T11:49:27.000Z,1779085372235,7
QC_IN_407-9765026-9569127,TNA4,2026-05-18T11:50:37.000Z,1779085413638,9
QC_IN_407-1438276-5970734,TNA4,2026-05-18T11:47:28.000Z,1779085122660,2
QC_IN_407-9389460-0540334,TNA4,2026-05-18T11:30:24.000Z,1779084060836,1
QC_IN_402-7325700-3615511,TNA4,2026-05-18T11:50:01.000Z,1779085323012,9
QC_IN_171-6229018-4012315,TNA4,2026-05-18T11:45:04.000Z,1779084962433,2
QC_IN_407-5679906-4715560,TNA3,2026-05-18T11:23:51.000Z,1779083893617,14
QC_IN_404-9730895-0353126,TNA3,2026-05-18T11:37:08.000Z,1779084711261,15
QC_IN_404-1435660-8075533,TNA4,2026-05-18T11:36:29.000Z,1779084621000,17
QC_IN_408-5747430-0205910,TNA3,2026-05-18T11:44:58.000Z,1779085063459,2
QC_IN_407-1504736-0560327,TNA3,2026-05-18T11:41:03.000Z,1779084854934,14
QC_IN_407-8087095-4091510,TNA4,2026-05-18T11:36:55.000Z,1779084727666,4
QC_IN_403-9237950-4423560,TNA3,2026-05-18T11:37:24.000Z,1779084490247,4
QC_IN_402-7240376-0954721,TNA3,2026-05-18T11:43:05.000Z,1779084848169,3
QC_IN_403-7093904-8725109,TNA4,2026-05-18T11:45:02.000Z,1779084997843,7
QC_IN_405-9822634-8433915,TNA4,2026-05-18T11:30:34.000Z,1779084240553,13
QC_IN_407-8219089-0980335,TNA4,2026-05-18T11:38:23.000Z,1779084545962,2
QC_IN_404-9157593-1991526,TNA3,2026-05-18T11:31:39.000Z,1779084207787,7
QC_IN_171-9936335-0853145,TNA4,2026-05-18T11:35:13.000Z,1779084448619,9
QC_IN_405-6111199-3274745,TNA3,2026-05-18T11:34:43.000Z,1779084420576,5
QC_IN_402-3151064-9408325,TNA3,2026-05-18T11:36:37.000Z,1779084431584,1
QC_IN_171-8283237-1768341,TNA4,2026-05-18T11:30:28.000Z,1779084143223,3
QC_IN_405-4722882-2989966,TNA4,2026-05-18T11:28:22.000Z,1779083962971,2
QC_IN_405-5297350-9766732,TNA3,2026-05-18T11:31:29.000Z,1779084143255,5
QC_IN_402-9783317-2940355,TNA4,2026-05-18T11:26:38.000Z,1779083837225,1
QC_IN_406-5173896-1617153,TNA4,2026-05-18T11:31:37.000Z,1779084145273,2
QC_IN_402-4778271-9077134,TNA4,2026-05-18T11:15:44.000Z,1779083219063,6
QC_IN_171-1833001-8563544,TNA3,2026-05-18T11:26:56.000Z,1779083851243,4
QC_IN_403-7446157-0213915,TNA4,2026-05-18T11:28:54.000Z,1779083965483,1
QC_IN_171-9836496-4594757,TNA3,2026-05-18T11:24:15.000Z,1779083701594,3
QC_IN_408-7246378-6115530,TNA4,2026-05-18T11:22:56.000Z,1779083622095,1
QC_IN_404-5746115-1904328,TNA4,2026-05-18T11:19:56.000Z,1779083691958,10
QC_IN_406-4046229-8523537,TNA4,2026-05-18T11:24:39.000Z,1779083772642,8
QC_IN_405-1581838-6849940,TNA4,2026-05-18T11:19:57.000Z,1779083529991,9
QC_IN_404-4905687-3956369,TNA3,2026-05-18T11:24:59.000Z,1779083766878,3
QC_IN_404-2049938-7757904,TNA4,2026-05-18T11:20:19.000Z,1779083534986,1
QC_IN_402-7221187-6720334,TNA4,2026-05-18T11:20:54.000Z,1779083647706,10
QC_IN_404-0793909-2432343,TNA4,2026-05-18T11:19:23.000Z,1779083529457,13
QC_IN_403-6968189-0216308,TNA3,2026-05-18T11:20:13.000Z,1779083447909,2
QC_IN_407-2968379-7578754,TNA4,2026-05-18T11:16:37.000Z,1779083270186,1
QC_IN_171-2196577-9152310,TNA3,2026-05-18T11:19:16.000Z,1779083537003,8
QC_IN_171-6278158-1526706,TNA4,2026-05-18T11:02:32.000Z,1779082432365,4
QC_IN_408-6370314-4353955,TNA4,2026-05-18T11:18:34.000Z,1779083391838,5
QC_IN_402-9833497-4241935,TNA3,2026-05-18T11:16:50.000Z,1779083290173,3
QC_IN_402-2901219-3270758,TNA3,2026-05-18T11:14:50.000Z,1779083124491,1
QC_IN_404-6560437-6236342,TNA4,2026-05-18T11:09:44.000Z,1779082830388,2
QC_IN_171-6497420-2796313,TNA4,2026-05-18T11:17:36.000Z,1779083296799,2
QC_IN_403-3645035-8061123,TNA4,2026-05-18T11:15:14.000Z,1779083143648,1
QC_IN_406-9711022-1093943,TNA4,2026-05-18T11:16:18.000Z,1779083229269,2
QC_IN_406-1568903-4998750,TNA4,2026-05-18T11:13:19.000Z,1779083037209,2
QC_IN_171-6618431-0238712,TNA4,2026-05-18T11:03:55.000Z,1779082707424,19
QC_IN_405-8242305-7177944,TNA4,2026-05-18T11:14:41.000Z,1779083137633,3
QC_IN_406-7880944-5753937,TNA3,2026-05-18T11:11:52.000Z,1779083038212,10
QC_IN_405-5462872-4452347,TNA4,2026-05-18T11:04:38.000Z,1779082764353,15
QC_IN_404-4543287-0265937,TNA4,2026-05-18T11:09:39.000Z,1779082889719,10
QC_IN_402-0166851-7414748,TNA4,2026-05-18T11:01:07.000Z,1779082716988,42
QC_IN_408-3974794-4582750,TNA4,2026-05-18T11:04:13.000Z,1779082638942,12
